date,product,category,demand,price,promotion_flag,month,quarter,week_of_year,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6
2029-01-14,Product_B,Snacks,278.19,55.17,0,1,1,2,340.69,276.87,357.01,324.8566666666668,313.33
2029-01-21,Product_B,Snacks,304.56,41.53,0,1,1,3,278.19,340.69,276.87,298.5833333333334,314.1566666666667
2029-01-28,Product_B,Snacks,295.28,83.53,0,1,1,4,304.56,278.19,340.69,307.81333333333345,310.2183333333333
2029-02-04,Product_B,Snacks,312.02,39.51,0,2,1,5,295.28,304.56,278.19,292.6766666666668,308.76666666666665
2029-02-11,Product_B,Snacks,261.46,80.72,0,2,1,6,312.02,295.28,304.56,303.95333333333343,301.2683333333333
2029-02-18,Product_B,Snacks,375.01,44.45,1,2,1,7,261.46,312.02,295.28,289.58666666666676,298.7
2029-02-25,Product_B,Snacks,353.03,79.41,0,2,1,8,375.01,261.46,312.02,316.16333333333347,304.42
2029-03-04,Product_B,Snacks,313.63,77.84,0,3,1,9,353.03,375.01,261.46,329.8333333333334,316.8933333333333
2029-03-11,Product_B,Snacks,321.24,60.79,0,3,1,10,313.63,353.03,375.01,347.2233333333335,318.405
2029-03-18,Product_B,Snacks,381.74,65.52,1,3,1,11,321.24,313.63,353.03,329.3000000000001,322.7316666666666
2029-03-25,Product_B,Snacks,303.95,23.82,0,3,1,12,381.74,321.24,313.63,338.8700000000001,334.35166666666663
2029-04-01,Product_B,Snacks,396.83,15.15,1,4,2,13,303.95,381.74,321.24,335.6433333333335,341.43333333333334
2029-04-08,Product_B,Snacks,330.41,27.1,0,4,2,14,396.83,303.95,381.74,360.84000000000015,345.07
2029-04-15,Product_B,Snacks,367.17,16.43,1,4,2,15,330.41,396.83,303.95,343.7300000000002,341.3
2029-04-22,Product_B,Snacks,353.83,31.68,1,4,2,16,367.17,330.41,396.83,364.80333333333346,350.22333333333336
2029-04-29,Product_B,Snacks,282.1,60.58,0,4,2,17,353.83,367.17,330.41,350.4700000000002,355.65500000000003
2029-05-06,Product_B,Snacks,276.08,86.99,0,5,2,18,282.1,353.83,367.17,334.3666666666668,339.04833333333335
2029-05-13,Product_B,Snacks,265.84,56.77,0,5,2,19,276.08,282.1,353.83,304.00333333333344,334.40333333333336
2029-05-20,Product_B,Snacks,258.16,67.23,0,5,2,20,265.84,276.08,282.1,274.67333333333346,312.57166666666666
2029-05-27,Product_B,Snacks,254.85,27.88,0,5,2,21,258.16,265.84,276.08,266.69333333333344,300.53000000000003
2029-06-03,Product_B,Snacks,273.75,62.36,0,6,2,22,254.85,258.16,265.84,259.61666666666684,281.81
2029-06-10,Product_B,Snacks,267.25,23.65,0,6,2,23,273.75,254.85,258.16,262.2533333333335,268.4633333333333
2029-06-17,Product_B,Snacks,287.48,25.71,0,6,2,24,267.25,273.75,254.85,265.2833333333335,265.9883333333333
2029-06-24,Product_B,Snacks,296.93,30.47,0,6,2,25,287.48,267.25,273.75,276.16000000000014,267.8883333333333
2029-07-01,Product_B,Snacks,253.47,53.09,0,7,3,26,296.93,287.48,267.25,283.8866666666668,273.07
2029-07-08,Product_B,Snacks,312.7,16.36,0,7,3,27,253.47,296.93,287.48,279.29333333333346,272.28833333333336
2029-07-15,Product_B,Snacks,234.89,66.65,0,7,3,28,312.7,253.47,296.93,287.70000000000016,281.93
2029-07-22,Product_B,Snacks,272.06,15.75,0,7,3,29,234.89,312.7,253.47,267.02000000000015,275.4533333333333
2029-07-29,Product_B,Snacks,282.8,76.6,0,7,3,30,272.06,234.89,312.7,273.21666666666687,276.255
2020-01-26,Product_C,Dairy,174.12,75.27,0,1,1,4,163.28,178.51,194.47,178.75333333333333,178.75333333333333
2020-02-02,Product_C,Dairy,206.83,30.26,0,2,1,5,174.12,163.28,178.51,171.97,177.595
2020-02-09,Product_C,Dairy,170.47,19.99,0,2,1,6,206.83,174.12,163.28,181.41,183.442
2020-02-16,Product_C,Dairy,213.84,20.56,0,2,1,7,170.47,206.83,174.12,183.8066666666667,181.28
2020-02-23,Product_C,Dairy,175.3,89.79,0,2,1,8,213.84,170.47,206.83,197.04666666666665,184.50833333333333
2020-03-01,Product_C,Dairy,189.86,39.09,0,3,1,9,175.3,213.84,170.47,186.53666666666666,183.97333333333333
2020-03-08,Product_C,Dairy,187.69,20.15,0,3,1,10,189.86,175.3,213.84,193.0,188.40333333333334
2020-03-15,Product_C,Dairy,206.65,49.82,0,3,1,11,187.69,189.86,175.3,184.28333333333333,190.665
2020-03-22,Product_C,Dairy,220.04,15.63,0,3,1,12,206.65,187.69,189.86,194.73333333333335,190.635
2020-03-29,Product_C,Dairy,189.26,64.63,0,3,1,13,220.04,206.65,187.69,204.79333333333332,198.89666666666665
2020-04-05,Product_C,Dairy,186.1,72.96,0,4,2,14,189.26,220.04,206.65,205.31666666666663,194.79999999999998
2020-04-12,Product_C,Dairy,205.27,19.98,0,4,2,15,186.1,189.26,220.04,198.46666666666667,196.6
2020-04-19,Product_C,Dairy,205.08,71.38,0,4,2,16,205.27,186.1,189.26,193.54333333333332,199.16833333333332
2020-04-26,Product_C,Dairy,196.36,53.85,0,4,2,17,205.08,205.27,186.1,198.8166666666667,202.0666666666667
2020-05-03,Product_C,Dairy,166.34,70.67,0,5,2,18,196.36,205.08,205.27,202.23666666666668,200.35166666666666
2020-05-10,Product_C,Dairy,236.27,29.62,1,5,2,19,166.34,196.36,205.08,189.26000000000002,191.40166666666667
2020-05-17,Product_C,Dairy,182.88,71.9,0,5,2,20,236.27,166.34,196.36,199.65666666666667,199.23666666666668
2020-05-24,Product_C,Dairy,181.49,64.06,0,5,2,21,182.88,236.27,166.34,195.16333333333333,198.70000000000002
2020-05-31,Product_C,Dairy,200.36,26.74,0,5,2,22,181.49,182.88,236.27,200.21333333333334,194.73666666666668
2020-06-07,Product_C,Dairy,153.9,68.73,0,6,2,23,200.36,181.49,182.88,188.24333333333334,193.95000000000002
2020-06-14,Product_C,Dairy,165.35,33.11,0,6,2,24,153.9,200.36,181.49,178.58333333333334,186.87333333333333
2020-06-21,Product_C,Dairy,170.4,46.86,0,6,2,25,165.35,153.9,200.36,173.20333333333335,186.70833333333334
2020-06-28,Product_C,Dairy,188.18,20.77,0,6,2,26,170.4,165.35,153.9,163.21666666666667,175.73000000000002
2020-07-05,Product_C,Dairy,164.09,43.71,0,7,3,27,188.18,170.4,165.35,174.64333333333335,176.61333333333334
2020-07-12,Product_C,Dairy,172.8,35.4,0,7,3,28,164.09,188.18,170.4,174.22333333333336,173.71333333333334
2020-07-19,Product_C,Dairy,162.21,34.8,0,7,3,29,172.8,164.09,188.18,175.02333333333334,169.12
2020-07-26,Product_C,Dairy,166.99,35.21,0,7,3,30,162.21,172.8,164.09,166.36666666666667,170.505
2020-08-02,Product_C,Dairy,148.08,67.1,0,8,3,31,166.99,162.21,172.8,167.33333333333334,170.77833333333334
2020-08-09,Product_C,Dairy,125.71,64.65,0,8,3,32,148.08,166.99,162.21,159.09333333333333,167.05833333333334
2020-08-16,Product_C,Dairy,132.06,73.35,0,8,3,33,125.71,148.08,166.99,146.92666666666668,156.64666666666668
2020-08-23,Product_C,Dairy,194.74,67.42,1,8,3,34,132.06,125.71,148.08,135.28333333333333,151.30833333333334
2020-08-30,Product_C,Dairy,151.89,47.43,0,8,3,35,194.74,132.06,125.71,150.83666666666667,154.965
2020-09-06,Product_C,Dairy,164.83,65.01,1,9,3,36,151.89,194.74,132.06,159.56333333333333,153.245
2020-09-13,Product_C,Dairy,131.14,82.34,0,9,3,37,164.83,151.89,194.74,170.48666666666668,152.88500000000002
2020-09-20,Product_C,Dairy,142.75,89.71,0,9,3,38,131.14,164.83,151.89,149.28666666666666,150.06166666666667
2020-09-27,Product_C,Dairy,142.36,78.37,0,9,3,39,142.75,131.14,164.83,146.24,152.90166666666667
2020-10-04,Product_C,Dairy,179.86,22.12,1,10,4,40,142.36,142.75,131.14,138.75,154.61833333333334
2020-10-11,Product_C,Dairy,159.48,39.5,0,10,4,41,179.86,142.36,142.75,154.99,152.13833333333335
2020-10-18,Product_C,Dairy,145.16,89.82,0,10,4,42,159.48,179.86,142.36,160.56666666666666,153.40333333333334
2020-10-25,Product_C,Dairy,142.66,18.03,0,10,4,43,145.16,159.48,179.86,161.5,150.125
2020-11-01,Product_C,Dairy,201.36,42.03,1,11,4,44,142.66,145.16,159.48,149.1,152.045
2020-11-08,Product_C,Dairy,169.29,57.46,0,11,4,45,201.36,142.66,145.16,163.06,161.81333333333333
2020-11-15,Product_C,Dairy,149.55,16.08,0,11,4,46,169.29,201.36,142.66,171.10333333333332,166.30166666666665
2020-11-22,Product_C,Dairy,159.61,61.78,0,11,4,47,149.55,169.29,201.36,173.4,161.25
2020-11-29,Product_C,Dairy,168.54,61.85,0,11,4,48,159.61,149.55,169.29,159.48333333333335,161.27166666666668
2020-12-06,Product_C,Dairy,170.91,59.02,0,12,4,49,168.54,159.61,149.55,159.23333333333335,165.16833333333332
2020-12-13,Product_C,Dairy,172.18,48.17,0,12,4,50,170.91,168.54,159.61,166.35333333333332,169.87666666666667
2020-12-20,Product_C,Dairy,179.25,44.19,0,12,4,51,172.18,170.91,168.54,170.54333333333332,165.01333333333335
2020-12-27,Product_C,Dairy,145.28,84.69,0,12,4,52,179.25,172.18,170.91,174.11333333333334,166.67333333333335
2021-01-03,Product_C,Dairy,191.9,54.58,0,1,1,53,145.28,179.25,172.18,165.57000000000002,165.96166666666667
2021-01-10,Product_C,Dairy,204.14,19.0,0,1,1,1,191.9,145.28,179.25,172.14333333333332,171.34333333333333
2021-01-17,Product_C,Dairy,168.08,65.61,0,1,1,2,204.14,191.9,145.28,180.43999999999997,177.27666666666667
2021-01-24,Product_C,Dairy,209.68,27.55,0,1,1,3,168.08,204.14,191.9,188.04,176.80499999999998
2021-01-31,Product_C,Dairy,194.02,66.82,0,1,1,4,209.68,168.08,204.14,193.9666666666667,183.05499999999998
2021-02-07,Product_C,Dairy,218.17,26.72,0,2,1,5,194.02,209.68,168.08,190.59333333333336,185.51666666666665
2021-02-14,Product_C,Dairy,200.13,59.95,0,2,1,6,218.17,194.02,209.68,207.29,197.665
2021-02-21,Product_C,Dairy,180.75,65.08,0,2,1,7,200.13,218.17,194.02,204.10666666666665,199.03666666666666
2021-02-28,Product_C,Dairy,220.83,27.73,0,2,1,8,180.75,200.13,218.17,199.6833333333333,195.13833333333332
2021-03-07,Product_C,Dairy,203.84,75.21,0,3,1,9,220.83,180.75,200.13,200.57000000000002,203.92999999999998
2021-03-14,Product_C,Dairy,166.29,55.2,0,3,1,10,203.84,220.83,180.75,201.8066666666667,202.95666666666668
2021-03-21,Product_C,Dairy,238.82,57.95,1,3,1,11,166.29,203.84,220.83,196.98666666666668,198.335
2021-03-28,Product_C,Dairy,213.21,84.1,0,3,1,12,238.82,166.29,203.84,202.98333333333332,201.77666666666667
2021-04-04,Product_C,Dairy,223.68,18.9,0,4,2,13,213.21,238.82,166.29,206.10666666666665,203.95666666666668
2021-04-11,Product_C,Dairy,244.43,46.75,1,4,2,14,223.68,213.21,238.82,225.23666666666668,211.11166666666668
2021-04-18,Product_C,Dairy,178.88,81.22,0,4,2,15,244.43,223.68,213.21,227.10666666666665,215.045
2021-04-25,Product_C,Dairy,209.04,30.84,0,4,2,16,178.88,244.43,223.68,215.66333333333333,210.885
2021-05-02,Product_C,Dairy,170.09,75.2,0,5,2,17,209.04,178.88,244.43,210.78333333333333,218.01
2021-05-09,Product_C,Dairy,197.98,17.25,0,5,2,18,170.09,209.04,178.88,186.00333333333333,206.55499999999998
2021-05-16,Product_C,Dairy,197.05,49.88,0,5,2,19,197.98,170.09,209.04,192.37,204.01666666666665
2021-05-23,Product_C,Dairy,187.83,19.68,0,5,2,20,197.05,197.98,170.09,188.37333333333333,199.57833333333335
2021-05-30,Product_C,Dairy,177.8,76.27,0,5,2,21,187.83,197.05,197.98,194.28666666666666,190.14499999999998
2021-06-06,Product_C,Dairy,161.99,85.35,0,6,2,22,177.8,187.83,197.05,187.56000000000003,189.965
2021-06-13,Product_C,Dairy,213.89,30.81,1,6,2,23,161.99,177.8,187.83,175.87333333333336,182.12333333333333
2021-06-20,Product_C,Dairy,167.35,50.18,0,6,2,24,213.89,161.99,177.8,184.56000000000003,189.42333333333332
2021-06-27,Product_C,Dairy,221.06,26.05,1,6,2,25,167.35,213.89,161.99,181.07666666666668,184.31833333333336
2021-07-04,Product_C,Dairy,153.97,71.95,0,7,3,26,221.06,167.35,213.89,200.76666666666665,188.32000000000002
2021-07-11,Product_C,Dairy,160.14,74.87,0,7,3,27,153.97,221.06,167.35,180.79333333333332,182.67666666666665
2021-07-18,Product_C,Dairy,157.4,37.45,0,7,3,28,160.14,153.97,221.06,178.39,179.73333333333335
2021-07-25,Product_C,Dairy,158.13,41.65,0,7,3,29,157.4,160.14,153.97,157.17,178.96833333333333
2021-08-01,Product_C,Dairy,165.75,19.69,0,8,3,30,158.13,157.4,160.14,158.55666666666664,169.67499999999998
2021-08-08,Product_C,Dairy,191.06,40.7,1,8,3,31,165.75,158.13,157.4,160.42666666666665,169.40833333333333
2021-08-15,Product_C,Dairy,156.29,26.62,0,8,3,32,191.06,165.75,158.13,171.64666666666668,164.40833333333333
2021-08-22,Product_C,Dairy,138.41,57.26,0,8,3,33,156.29,191.06,165.75,171.03333333333333,164.795
2021-08-29,Product_C,Dairy,159.49,25.29,0,8,3,34,138.41,156.29,191.06,161.92,161.17333333333332
2021-09-05,Product_C,Dairy,223.44,61.8,1,9,3,35,159.49,138.41,156.29,151.39666666666665,161.52166666666668
2021-09-12,Product_C,Dairy,146.13,51.59,0,9,3,36,223.44,159.49,138.41,173.78,172.40666666666667
2021-09-19,Product_C,Dairy,130.45,76.68,0,9,3,37,146.13,223.44,159.49,176.35333333333335,169.13666666666666
2021-09-26,Product_C,Dairy,215.51,46.4,1,9,3,38,130.45,146.13,223.44,166.67333333333332,159.035
2021-10-03,Product_C,Dairy,143.59,65.04,0,10,4,39,215.51,130.45,146.13,164.02999999999997,168.905
2021-10-10,Product_C,Dairy,149.02,79.67,0,10,4,40,143.59,215.51,130.45,163.1833333333333,169.76833333333332
2021-10-17,Product_C,Dairy,117.47,89.21,0,10,4,41,149.02,143.59,215.51,169.37333333333333,168.02333333333334
2021-10-24,Product_C,Dairy,152.81,42.86,0,10,4,42,117.47,149.02,143.59,136.69333333333336,150.36166666666668
2021-10-31,Product_C,Dairy,133.53,51.94,0,10,4,43,152.81,117.47,149.02,139.76666666666668,151.475
2021-11-07,Product_C,Dairy,166.7,77.87,0,11,4,44,133.53,152.81,117.47,134.60333333333332,151.98833333333332
2021-11-14,Product_C,Dairy,159.74,39.62,0,11,4,45,166.7,133.53,152.81,151.01333333333332,143.85333333333332
2021-11-21,Product_C,Dairy,153.23,72.18,0,11,4,46,159.74,166.7,133.53,153.32333333333335,146.545
2021-11-28,Product_C,Dairy,163.6,28.16,0,11,4,47,153.23,159.74,166.7,159.89000000000001,147.24666666666667
2021-12-05,Product_C,Dairy,201.34,58.45,0,12,4,48,163.6,153.23,159.74,158.85666666666668,154.93499999999997
2021-12-12,Product_C,Dairy,171.96,56.45,0,12,4,49,201.34,163.6,153.23,172.72333333333336,163.02333333333334
2021-12-19,Product_C,Dairy,174.73,64.63,0,12,4,50,171.96,201.34,163.6,178.96666666666667,169.42833333333334
2021-12-26,Product_C,Dairy,165.44,35.9,0,12,4,51,174.73,171.96,201.34,182.67666666666665,170.76666666666665
2022-01-02,Product_C,Dairy,187.73,28.71,0,1,1,52,165.44,174.73,171.96,170.71,171.71666666666667
2022-01-09,Product_C,Dairy,190.47,87.74,0,1,1,1,187.73,165.44,174.73,175.96666666666667,177.46666666666667
2022-01-16,Product_C,Dairy,210.89,25.73,0,1,1,2,190.47,187.73,165.44,181.21333333333334,181.94500000000002
2022-01-23,Product_C,Dairy,190.21,21.53,0,1,1,3,210.89,190.47,187.73,196.36333333333332,183.53666666666666
2022-01-30,Product_C,Dairy,175.85,78.38,0,1,1,4,190.21,210.89,190.47,197.18999999999997,186.57833333333335
2022-02-06,Product_C,Dairy,210.31,31.54,0,2,1,5,175.85,190.21,210.89,192.3166666666667,186.765
2022-02-13,Product_C,Dairy,181.48,80.56,0,2,1,6,210.31,175.85,190.21,192.12333333333333,194.24333333333334
2022-02-20,Product_C,Dairy,226.02,80.3,1,2,1,7,181.48,210.31,175.85,189.21333333333334,193.20166666666668
2022-02-27,Product_C,Dairy,188.8,62.05,0,2,1,8,226.02,181.48,210.31,205.93666666666664,199.12666666666667
2022-03-06,Product_C,Dairy,211.48,41.34,0,3,1,9,188.8,226.02,181.48,198.76666666666665,195.44500000000002
2022-03-13,Product_C,Dairy,236.46,51.46,1,3,1,10,211.48,188.8,226.02,208.76666666666665,198.99
2022-03-20,Product_C,Dairy,187.0,83.13,0,3,1,11,236.46,211.48,188.8,212.24666666666667,209.09166666666667
2022-03-27,Product_C,Dairy,196.14,49.97,0,3,1,12,187.0,236.46,211.48,211.64666666666668,205.20666666666668
2022-04-03,Product_C,Dairy,206.7,47.25,0,4,2,13,196.14,187.0,236.46,206.5333333333333,207.65
2022-04-10,Product_C,Dairy,183.7,89.97,0,4,2,14,206.7,196.14,187.0,196.61333333333332,204.42999999999998
2022-04-17,Product_C,Dairy,223.45,27.8,0,4,2,15,183.7,206.7,196.14,195.51333333333332,203.57999999999996
2022-04-24,Product_C,Dairy,252.18,30.33,1,4,2,16,223.45,183.7,206.7,204.61666666666665,205.57499999999996
2022-05-01,Product_C,Dairy,155.51,83.3,0,5,2,17,252.18,223.45,183.7,219.77666666666664,208.19499999999996
2022-05-08,Product_C,Dairy,163.85,52.6,0,5,2,18,155.51,252.18,223.45,210.38,202.94666666666663
2022-05-15,Product_C,Dairy,218.31,27.05,0,5,2,19,163.85,155.51,252.18,190.51333333333332,197.56500000000003
2022-05-22,Product_C,Dairy,229.07,48.68,1,5,2,20,218.31,163.85,155.51,179.22333333333333,199.5
2022-05-29,Product_C,Dairy,198.63,36.08,0,5,2,21,229.07,218.31,163.85,203.74333333333334,207.06166666666664
2022-06-05,Product_C,Dairy,218.54,43.48,1,6,2,22,198.63,229.07,218.31,215.33666666666667,202.92499999999998
2022-06-12,Product_C,Dairy,199.9,24.41,0,6,2,23,218.54,198.63,229.07,215.41333333333333,197.3183333333333
2022-06-19,Product_C,Dairy,190.68,32.77,0,6,2,24,199.9,218.54,198.63,205.68999999999997,204.71666666666667
2022-06-26,Product_C,Dairy,202.6,44.05,0,6,2,25,190.68,199.9,218.54,203.04,209.18833333333336
2022-07-03,Product_C,Dairy,219.03,16.44,1,7,3,26,202.6,190.68,199.9,197.7266666666667,206.57000000000002
2022-07-10,Product_C,Dairy,185.16,32.58,0,7,3,27,219.03,202.6,190.68,204.10333333333335,204.89666666666668
2022-07-17,Product_C,Dairy,173.9,17.26,0,7,3,28,185.16,219.03,202.6,202.26333333333332,202.65166666666664
2022-07-24,Product_C,Dairy,171.59,34.91,0,7,3,29,173.9,185.16,219.03,192.6966666666667,195.21166666666667
2022-07-31,Product_C,Dairy,171.7,65.89,0,7,3,30,171.59,173.9,185.16,176.88333333333335,190.49333333333334
2022-08-07,Product_C,Dairy,141.34,81.36,0,8,3,31,171.7,171.59,173.9,172.39666666666668,187.33
2022-08-14,Product_C,Dairy,169.58,35.81,0,8,3,32,141.34,171.7,171.59,161.54333333333332,177.12
2022-08-21,Product_C,Dairy,176.54,38.39,0,8,3,33,169.58,141.34,171.7,160.87333333333333,168.87833333333333
2022-08-28,Product_C,Dairy,141.77,20.92,0,8,3,34,176.54,169.58,141.34,162.48666666666668,167.44166666666666
2022-09-04,Product_C,Dairy,139.78,77.59,0,9,3,35,141.77,176.54,169.58,162.63,162.08666666666667
2022-09-11,Product_C,Dairy,165.04,28.93,0,9,3,36,139.78,141.77,176.54,152.6966666666667,156.785
2022-09-18,Product_C,Dairy,201.4,21.93,1,9,3,37,165.04,139.78,141.77,148.86333333333334,155.67499999999998
2022-09-25,Product_C,Dairy,195.52,59.64,1,9,3,38,201.4,165.04,139.78,168.74,165.685
2022-10-02,Product_C,Dairy,117.79,50.32,0,10,4,39,195.52,201.4,165.04,187.32000000000002,170.00833333333333
2022-10-09,Product_C,Dairy,156.18,71.34,0,10,4,40,117.79,195.52,201.4,171.57000000000002,160.21666666666667
2022-10-16,Product_C,Dairy,168.3,76.31,0,10,4,41,156.18,117.79,195.52,156.4966666666667,162.61833333333334
2022-10-23,Product_C,Dairy,151.55,19.17,0,10,4,42,168.3,156.18,117.79,147.42333333333335,167.37166666666667
2022-10-30,Product_C,Dairy,170.06,81.34,0,10,4,43,151.55,168.3,156.18,158.67666666666668,165.12333333333336
2022-11-06,Product_C,Dairy,171.85,83.19,0,11,4,44,170.06,151.55,168.3,163.30333333333334,159.9
2022-11-13,Product_C,Dairy,157.16,29.3,0,11,4,45,171.85,170.06,151.55,164.48666666666668,155.955
2022-11-20,Product_C,Dairy,183.75,40.66,0,11,4,46,157.16,171.85,170.06,166.35666666666665,162.51666666666668
2022-11-27,Product_C,Dairy,202.79,70.12,1,11,4,47,183.75,157.16,171.85,170.92,167.11166666666668
2022-12-04,Product_C,Dairy,158.92,36.6,0,12,4,48,202.79,183.75,157.16,181.23333333333332,172.86
2022-12-11,Product_C,Dairy,179.49,47.54,0,12,4,49,158.92,202.79,183.75,181.82000000000002,174.08833333333334
2022-12-18,Product_C,Dairy,242.87,23.74,1,12,4,50,179.49,158.92,202.79,180.4,175.66
2022-12-25,Product_C,Dairy,176.24,69.98,0,12,4,51,242.87,179.49,158.92,193.76,187.49666666666667
2023-01-01,Product_C,Dairy,188.09,84.87,0,1,1,52,176.24,242.87,179.49,199.53333333333333,190.67666666666665
2023-01-08,Product_C,Dairy,201.5,82.38,0,1,1,1,188.09,176.24,242.87,202.4,191.39999999999998
2023-01-15,Product_C,Dairy,194.72,39.51,0,1,1,2,201.5,188.09,176.24,188.61,191.18499999999997
2023-01-22,Product_C,Dairy,194.95,49.8,0,1,1,3,194.72,201.5,188.09,194.76999999999998,197.15166666666667
2023-01-29,Product_C,Dairy,248.27,88.54,1,1,1,4,194.95,194.72,201.5,197.05666666666664,199.72833333333332
2023-02-05,Product_C,Dairy,252.75,64.4,1,2,1,5,248.27,194.95,194.72,212.64666666666665,200.62833333333333
2023-02-12,Product_C,Dairy,213.91,22.74,0,2,1,6,252.75,248.27,194.95,231.99,213.38
2023-02-19,Product_C,Dairy,179.43,85.37,0,2,1,7,213.91,252.75,248.27,238.31000000000003,217.68333333333337
2023-02-26,Product_C,Dairy,170.27,88.77,0,2,1,8,179.43,213.91,252.75,215.36333333333334,214.00500000000002
2023-03-05,Product_C,Dairy,249.62,18.96,1,3,1,9,170.27,179.43,213.91,187.87,209.93000000000004
2023-03-12,Product_C,Dairy,214.96,49.34,0,3,1,10,249.62,170.27,179.43,199.77333333333334,219.04166666666666
2023-03-19,Product_C,Dairy,188.95,58.32,0,3,1,11,214.96,249.62,170.27,211.61666666666667,213.49
2023-03-26,Product_C,Dairy,200.07,76.77,0,3,1,12,188.95,214.96,249.62,217.84333333333333,202.85666666666668
2023-04-02,Product_C,Dairy,223.06,42.19,0,4,2,13,200.07,188.95,214.96,201.32666666666668,200.54999999999998
2023-04-09,Product_C,Dairy,187.94,39.61,0,4,2,14,223.06,200.07,188.95,204.02666666666664,207.8216666666667
2023-04-16,Product_C,Dairy,173.48,31.59,0,4,2,15,187.94,223.06,200.07,203.68999999999997,210.76666666666665
2023-04-23,Product_C,Dairy,193.05,75.63,0,4,2,16,173.48,187.94,223.06,194.82666666666668,198.07666666666668
2023-04-30,Product_C,Dairy,222.32,37.75,0,4,2,17,193.05,173.48,187.94,184.82333333333335,194.42499999999998
2023-05-07,Product_C,Dairy,203.84,23.9,0,5,2,18,222.32,193.05,173.48,196.28333333333333,199.98666666666665
2023-05-14,Product_C,Dairy,208.8,17.45,0,5,2,19,203.84,222.32,193.05,206.40333333333334,200.615
2023-05-21,Product_C,Dairy,201.9,45.58,0,5,2,20,208.8,203.84,222.32,211.65333333333334,198.23833333333334
2023-05-28,Product_C,Dairy,180.99,57.16,0,5,2,21,201.9,208.8,203.84,204.84666666666666,200.56500000000003
2023-06-04,Product_C,Dairy,177.08,20.13,0,6,2,22,180.99,201.9,208.8,197.23000000000002,201.8166666666667
2023-06-11,Product_C,Dairy,170.37,85.39,0,6,2,23,177.08,180.99,201.9,186.65666666666667,199.155
2023-06-18,Product_C,Dairy,198.21,20.76,0,6,2,24,170.37,177.08,180.99,176.14666666666668,190.49666666666667
2023-06-25,Product_C,Dairy,149.27,77.52,0,6,2,25,198.21,170.37,177.08,181.88666666666668,189.55833333333337
2023-07-02,Product_C,Dairy,148.55,60.89,0,7,3,26,149.27,198.21,170.37,172.61666666666667,179.63666666666668
2023-07-09,Product_C,Dairy,206.8,41.62,1,7,3,27,148.55,149.27,198.21,165.34333333333333,170.745
2023-07-16,Product_C,Dairy,157.8,65.69,0,7,3,28,206.8,148.55,149.27,168.20666666666668,175.0466666666667
2023-07-23,Product_C,Dairy,176.72,28.63,0,7,3,29,157.8,206.8,148.55,171.05000000000004,171.83333333333334
2023-07-30,Product_C,Dairy,205.94,77.05,1,7,3,30,176.72,157.8,206.8,180.44000000000003,172.89166666666668
2023-08-06,Product_C,Dairy,189.67,80.95,1,8,3,31,205.94,176.72,157.8,180.15333333333334,174.17999999999998
2023-08-13,Product_C,Dairy,185.68,32.35,0,8,3,32,189.67,205.94,176.72,190.77666666666664,180.91333333333333
2023-08-20,Product_C,Dairy,164.09,31.53,0,8,3,33,185.68,189.67,205.94,193.76333333333332,187.1016666666667
2023-08-27,Product_C,Dairy,153.39,85.07,0,8,3,34,164.09,185.68,189.67,179.81333333333336,179.98333333333335
2023-09-03,Product_C,Dairy,165.7,45.24,0,9,3,35,153.39,164.09,185.68,167.72,179.24833333333333
2023-09-10,Product_C,Dairy,145.41,54.85,0,9,3,36,165.7,153.39,164.09,161.05999999999997,177.41166666666666
2023-09-17,Product_C,Dairy,172.14,76.84,0,9,3,37,145.41,165.7,153.39,154.83333333333331,167.32333333333332
2023-09-24,Product_C,Dairy,209.28,77.47,1,9,3,38,172.14,145.41,165.7,161.08333333333334,164.40166666666667
2023-10-01,Product_C,Dairy,163.13,43.43,0,10,4,39,209.28,172.14,145.41,175.60999999999999,168.335
2023-10-08,Product_C,Dairy,163.12,33.84,0,10,4,40,163.13,209.28,172.14,181.51666666666665,168.17499999999998
2023-10-15,Product_C,Dairy,178.2,38.14,0,10,4,41,163.12,163.13,209.28,178.51,169.79666666666665
2023-10-22,Product_C,Dairy,161.42,39.39,0,10,4,42,178.2,163.12,163.13,168.15,171.88
2023-10-29,Product_C,Dairy,167.59,40.94,0,10,4,43,161.42,178.2,163.12,167.58,174.54833333333332
2023-11-05,Product_C,Dairy,162.02,75.41,0,11,4,44,167.59,161.42,178.2,169.07000000000002,173.79
2023-11-12,Product_C,Dairy,181.15,34.94,0,11,4,45,162.02,167.59,161.42,163.67666666666665,165.91333333333333
2023-11-19,Product_C,Dairy,199.21,16.93,0,11,4,46,181.15,162.02,167.59,170.25333333333333,168.91666666666666
2023-11-26,Product_C,Dairy,190.22,24.03,0,11,4,47,199.21,181.15,162.02,180.79333333333332,174.9316666666667
2023-12-03,Product_C,Dairy,172.88,28.59,0,12,4,48,190.22,199.21,181.15,190.19333333333336,176.93499999999997
2023-12-10,Product_C,Dairy,189.62,55.98,0,12,4,49,172.88,190.22,199.21,187.4366666666667,178.845
2023-12-17,Product_C,Dairy,185.93,27.02,0,12,4,50,189.62,172.88,190.22,184.24,182.51666666666665
2023-12-24,Product_C,Dairy,160.73,82.35,0,12,4,51,185.93,189.62,172.88,182.80999999999997,186.50166666666667
